EMRE Device Manager: Chronopotentiometry

System Parameters
Date/Time,2022-09-16 15:44:12.256209


Raw Data

Data Pt,Times (s), Current (A), Potential (V)
18674,1930.247240,0.000000,0.326554
18675,1930.354839,0.000000,0.326058
18676,1930.469224,0.000000,0.326464
18677,1930.590597,0.000000,0.326398
18678,1930.706269,0.000000,0.326522
18679,1930.811803,0.000000,0.326254
18680,1930.932421,0.000000,0.326234
18681,1931.039155,0.000000,0.326027
18682,1931.143543,0.000000,0.326340
18683,1931.259127,0.000000,0.326027
18684,1931.363847,0.000000,0.326340
18685,1931.490042,0.000000,0.326349
18686,1931.637204,0.000000,0.325923
18687,1931.759497,0.000000,0.326052
18688,1931.869679,0.000000,0.326363
18689,1931.978880,0.000000,0.326064
18690,1932.089010,0.000000,0.326375
18691,1932.199299,0.000000,0.326043
18692,1932.306639,0.000000,0.326453
18693,1932.415906,0.000000,0.325935
18694,1932.523842,0.000000,0.326280
18695,1932.633945,0.000000,0.326052
18696,1932.742535,0.000000,0.326176
18697,1932.852770,0.000000,0.326121
18698,1932.961779,0.000000,0.326084
18699,1933.069523,0.000000,0.326361
18700,1933.177716,0.000000,0.325897
18701,1933.287110,0.000000,0.326375
18702,1933.428695,0.000000,0.326375
18703,1933.537280,0.000000,0.325842
18704,1933.644625,0.000000,0.326213
18705,1933.751347,0.000000,0.326211
18706,1933.869132,0.000000,0.326245
18707,1933.978554,0.000000,0.325782
18708,1934.087829,0.000000,0.326317
18709,1934.203057,0.000000,0.326121
18710,1934.323351,0.000000,0.326199
18711,1934.430535,0.000000,0.326236
18712,1934.546022,0.000000,0.326245
18713,1934.661999,0.000000,0.326006
18714,1934.770879,0.000000,0.326167
18715,1934.878027,0.000000,0.325799
18716,1934.986172,0.000000,0.326220
18717,1935.095666,0.000000,0.325831
18718,1935.213112,0.000000,0.326041
18719,1935.346524,0.000000,0.326213
18720,1935.459684,0.000000,0.325788
18721,1935.578041,0.000000,0.325750
18722,1935.681711,0.000000,0.325831
18723,1935.800787,0.000000,0.325857
18724,1935.905346,0.000000,0.326121
18725,1936.014214,0.000000,0.325762
18726,1936.148249,0.000000,0.326211
18727,1936.265806,0.000000,0.326107
18728,1936.380838,0.000000,0.325785
18729,1936.497834,0.000000,0.325730
18730,1936.612066,0.000000,0.326052
18731,1936.725963,0.000000,0.326107
18732,1936.834742,0.000000,0.325822
18733,1936.951605,0.000000,0.326035
18734,1937.097000,0.000000,0.325672
18735,1937.205240,0.000000,0.326041
18736,1937.314567,0.000000,0.325727
18737,1937.431400,0.000000,0.326041
18738,1937.561001,0.000000,0.325727
18739,1937.679613,0.000000,0.325698
18740,1937.799681,0.000000,0.325658
18741,1937.925935,0.000000,0.325978
18742,1938.051158,0.000000,0.325935
18743,1938.169899,0.000000,0.326066
18744,1938.301540,0.000000,0.325713
18745,1938.414247,0.000000,0.325730
18746,1938.530735,0.000000,0.326038
18747,1938.643413,0.000000,0.325808
18748,1938.752409,0.000000,0.325935
18749,1938.871167,0.000000,0.325923
18750,1938.989191,0.000000,0.326043
18751,1939.093228,0.000000,0.325813
18752,1939.213011,0.000000,0.325817
18753,1939.317203,0.000000,0.325555
18754,1939.432251,0.000000,0.325891
18755,1939.540437,0.000000,0.325564
18756,1939.646567,0.000000,0.325851
18757,1939.752193,0.000000,0.325845
18758,1939.897069,0.000000,0.325520
18759,1940.005913,0.000000,0.325805
18760,1940.114436,0.000000,0.325776
18761,1940.224807,0.000000,0.325759
18762,1940.334488,0.000000,0.325762
18763,1940.443460,0.000000,0.325713
18764,1940.552424,0.000000,0.325822
18765,1940.709909,0.000000,0.325992
18766,1940.826932,0.000000,0.325831
18767,1940.958674,0.000000,0.325416
18768,1941.064475,0.000000,0.325681
18769,1941.191258,0.000000,0.325834
18770,1941.302542,0.000000,0.325557
18771,1941.411603,0.000000,0.325842
18772,1941.518715,0.000000,0.325350
18773,1941.646797,0.000000,0.325771
18774,1941.761845,0.000000,0.325442
18775,1941.880123,0.000000,0.325359
18776,1941.986283,0.000000,0.325762
18777,1942.095996,0.000000,0.325488
18778,1942.210841,0.000000,0.325796
18779,1942.326808,0.000000,0.325802
18780,1942.441806,0.000000,0.325396
18781,1942.548123,0.000000,0.325794
18782,1942.664489,0.000000,0.325566
18783,1942.782440,0.000000,0.325474
18784,1942.902039,0.000000,0.325410
18785,1943.019515,0.000000,0.325310
18786,1943.123621,0.000000,0.325500
18787,1943.227447,0.000000,0.325704
18788,1943.332379,0.000000,0.325750
18789,1943.448873,0.000000,0.325794
18790,1943.588565,0.000000,0.325745
18791,1943.706291,0.000000,0.325750
18792,1943.821679,0.000000,0.325362
18793,1943.940405,0.000000,0.325246
18794,1944.050759,0.000000,0.325776
18795,1944.157869,0.000000,0.325385
18796,1944.311105,0.000000,0.325788
18797,1944.418577,0.000000,0.325264
18798,1944.527009,0.000000,0.325566
18799,1944.635649,0.000000,0.325477
18800,1944.750587,0.000000,0.325773
18801,1944.855394,0.000000,0.325506
18802,1944.994517,0.000000,0.325603
18803,1945.111621,0.000000,0.325753
18804,1945.245442,0.000000,0.325460
18805,1945.365422,0.000000,0.325410
18806,1945.485939,0.000000,0.325431
18807,1945.603275,0.000000,0.325304
18808,1945.720467,0.000000,0.325166
18809,1945.838052,0.000000,0.325292
18810,1945.952783,0.000000,0.325584
18811,1946.070674,0.000000,0.325612
18812,1946.177099,0.000000,0.325198
18813,1946.286324,0.000000,0.325370
18814,1946.394608,0.000000,0.325520
18815,1946.504276,0.000000,0.325223
18816,1946.612347,0.000000,0.325578
18817,1946.721380,0.000000,0.325094
18818,1946.830742,0.000000,0.325647
18819,1946.937243,0.000000,0.325186
18820,1947.058690,0.000000,0.325161
18821,1947.164883,0.000000,0.325175
18822,1947.282340,0.000000,0.325048
18823,1947.397892,0.000000,0.325140
18824,1947.503041,0.000000,0.325117
18825,1947.608087,0.000000,0.325396
18826,1947.718991,0.000000,0.325114
18827,1947.854195,0.000000,0.325405
18828,1947.974415,0.000000,0.325393
18829,1948.085658,0.000000,0.325152
18830,1948.189904,0.000000,0.325451
18831,1948.301536,0.000000,0.324979
18832,1948.408466,0.000000,0.325350
18833,1948.513194,0.000000,0.325431
18834,1948.618943,0.000000,0.325048
18835,1948.724115,0.000000,0.324953
18836,1948.849550,0.000000,0.325313
18837,1948.979479,0.000000,0.325028
18838,1949.089358,0.000000,0.325264
18839,1949.197691,0.000000,0.325154
18840,1949.336903,0.000000,0.325186
18841,1949.442856,0.000000,0.324867
18842,1949.554580,0.000000,0.325322
18843,1949.665908,0.000000,0.324967
18844,1949.785432,0.000000,0.324993
18845,1949.899698,0.000000,0.324919
18846,1950.005531,0.000000,0.324956
18847,1950.123707,0.000000,0.324783
18848,1950.229347,0.000000,0.325186
18849,1950.354136,0.000000,0.325235
18850,1950.462686,0.000000,0.324800
18851,1950.568805,0.000000,0.325161
18852,1950.692619,0.000000,0.325278
18853,1950.802713,0.000000,0.324749
18854,1950.911894,0.000000,0.325304
18855,1951.019290,0.000000,0.324844
18856,1951.128044,0.000000,0.324982
18857,1951.235989,0.000000,0.325091
18858,1951.345158,0.000000,0.324728
18859,1951.493158,0.000000,0.325192
18860,1951.612188,0.000000,0.325269
18861,1951.731755,0.000000,0.325143
18862,1951.846335,0.000000,0.324774
18863,1951.965020,0.000000,0.324749
18864,1952.086691,0.000000,0.324726
18865,1952.198904,0.000000,0.324889
18866,1952.313389,0.000000,0.325140
18867,1952.417032,0.000000,0.324970
18868,1952.531747,0.000000,0.325111
18869,1952.637113,0.000000,0.324979
18870,1952.748600,0.000000,0.324832
18871,1952.875650,0.000000,0.325034
18872,1953.002698,0.000000,0.324458
18873,1953.113081,0.000000,0.325048
18874,1953.222458,0.000000,0.324507
18875,1953.336037,0.000000,0.324982
18876,1953.442178,0.000000,0.324493
18877,1953.550783,0.000000,0.324841
18878,1953.660241,0.000000,0.324564
18879,1953.776824,0.000000,0.324818
18880,1953.890233,0.000000,0.324852
18881,1954.005457,0.000000,0.324504
18882,1954.121364,0.000000,0.324487
18883,1954.229443,0.000000,0.324608
18884,1954.333994,0.000000,0.324875
18885,1954.444095,0.000000,0.324311
18886,1954.558422,0.000000,0.324682
18887,1954.679359,0.000000,0.324579
18888,1954.785186,0.000000,0.324256
18889,1954.910066,0.000000,0.324585
18890,1955.060723,0.000000,0.324323
18891,1955.184298,0.000000,0.324282
18892,1955.296278,0.000000,0.324645
18893,1955.403181,0.000000,0.324240
18894,1955.508072,0.000000,0.324311
18895,1955.612331,0.000000,0.324562
18896,1955.717769,0.000000,0.324581
18897,1955.828634,0.000000,0.324302
18898,1955.948395,0.000000,0.324270
18899,1956.069500,0.000000,0.324334
18900,1956.179024,0.000000,0.324403
18901,1956.286659,0.000000,0.324185
18902,1956.396834,0.000000,0.324493
18903,1956.509877,0.000000,0.324291
18904,1956.619886,0.000000,0.324323
18905,1956.729363,0.000000,0.324256
18906,1956.839899,0.000000,0.324314
18907,1956.949009,0.000000,0.324113
18908,1957.063921,0.000000,0.323968
18909,1957.182184,0.000000,0.324130
18910,1957.287841,0.000000,0.324072
18911,1957.413277,0.000000,0.324449
18912,1957.520631,0.000000,0.324217
18913,1957.633100,0.000000,0.324334
18914,1957.746284,0.000000,0.323871
18915,1957.852542,0.000000,0.324300
18916,1957.966929,0.000000,0.323908
18917,1958.086746,0.000000,0.323888
18918,1958.196411,0.000000,0.324452
18919,1958.304645,0.000000,0.323862
18920,1958.411808,0.000000,0.324302
18921,1958.551501,0.000000,0.324233
18922,1958.674203,0.000000,0.324311
18923,1958.808790,0.000000,0.323917
18924,1958.913225,0.000000,0.324242
18925,1959.024905,0.000000,0.323790
18926,1959.147542,0.000000,0.323914
18927,1959.256546,0.000000,0.324348
18928,1959.371242,0.000000,0.324063
18929,1959.477018,0.000000,0.324300
18930,1959.591558,0.000000,0.324084
18931,1959.699761,0.000000,0.324173
18932,1959.815126,0.000000,0.324323
18933,1959.933077,0.000000,0.324150
18934,1960.048462,0.000000,0.323816
18935,1960.163082,0.000000,0.323885
18936,1960.279855,0.000000,0.324173
18937,1960.388476,0.000000,0.323805
18938,1960.498960,0.000000,0.324150
18939,1960.616009,0.000000,0.324274
18940,1960.726913,0.000000,0.323736
18941,1960.833123,0.000000,0.324090
18942,1960.944118,0.000000,0.323805
18943,1961.053632,0.000000,0.324069
18944,1961.161820,0.000000,0.323943
18945,1961.270860,0.000000,0.323931
18946,1961.379909,0.000000,0.324118
18947,1961.487878,0.000000,0.323724
18948,1961.596150,0.000000,0.324219
18949,1961.704857,0.000000,0.323687
18950,1961.837483,0.000000,0.324233
18951,1961.951771,0.000000,0.323943
18952,1962.102347,0.000000,0.323920
18953,1962.209896,0.000000,0.323793
18954,1962.329134,0.000000,0.323775
18955,1962.434316,0.000000,0.324084
18956,1962.539106,0.000000,0.324161
18957,1962.645390,0.000000,0.323643
18958,1962.748450,0.000000,0.323759
18959,1962.853179,0.000000,0.324035
18960,1962.957928,0.000000,0.324153
18961,1963.069946,0.000000,0.323805
18962,1963.179014,0.000000,0.324150
18963,1963.284665,0.000000,0.323738
18964,1963.391275,0.000000,0.323848
18965,1963.496985,0.000000,0.324159
18966,1963.601490,0.000000,0.323952
18967,1963.710739,0.000000,0.323747
18968,1963.826128,0.000000,0.323577
18969,1963.938485,0.000000,0.324032
18970,1964.060848,0.000000,0.323984
18971,1964.176496,0.000000,0.324222
18972,1964.284539,0.000000,0.323715
18973,1964.394635,0.000000,0.323998
18974,1964.503263,0.000000,0.323701
18975,1964.611529,0.000000,0.323805
18976,1964.719698,0.000000,0.324049
18977,1964.841022,0.000000,0.323943
18978,1964.956183,0.000000,0.324095
18979,1965.083977,0.000000,0.323738
18980,1965.225185,0.000000,0.323583
18981,1965.333257,0.000000,0.323963
18982,1965.447833,0.000000,0.323517
18983,1965.564870,0.000000,0.323615
18984,1965.714471,0.000000,0.323929
18985,1965.816004,0.000000,0.324113
18986,1965.931916,0.000000,0.323770
18987,1966.038941,0.000000,0.323920
18988,1966.162179,0.000000,0.323790
18989,1966.277421,0.000000,0.324037
18990,1966.396349,0.000000,0.324086
18991,1966.501625,0.000000,0.323784
18992,1966.605166,0.000000,0.323505
18993,1966.714938,0.000000,0.323934
18994,1966.830260,0.000000,0.323586
18995,1966.942305,0.000000,0.323733
18996,1967.048625,0.000000,0.323531
18997,1967.156044,0.000000,0.324061
18998,1967.261708,0.000000,0.323744
18999,1967.387716,0.000000,0.323450
19000,1967.500030,0.000000,0.323839
19001,1967.606392,0.000000,0.323413
19002,1967.711433,0.000000,0.323646
19003,1967.822742,0.000000,0.323623
19004,1967.936926,0.000000,0.323968
19005,1968.060540,0.000000,0.323842
19006,1968.166570,0.000000,0.323416
19007,1968.277785,0.000000,0.323968
19008,1968.383197,0.000000,0.323494
19009,1968.487979,0.000000,0.323356
19010,1968.598601,0.000000,0.323805
19011,1968.710263,0.000000,0.323448
19012,1968.821144,0.000000,0.323713
19013,1968.934115,0.000000,0.323770
19014,1969.042802,0.000000,0.323399
19015,1969.194460,0.000000,0.323773
19016,1969.320917,0.000000,0.323701
19017,1969.442722,0.000000,0.323574
19018,1969.566439,0.000000,0.323321
19019,1969.674991,0.000000,0.323802
19020,1969.784261,0.000000,0.323413
19021,1969.894146,0.000000,0.323724
19022,1970.005106,0.000000,0.323347
19023,1970.110922,0.000000,0.323473
19024,1970.216338,0.000000,0.323816
19025,1970.336294,0.000000,0.323816
19026,1970.465644,0.000000,0.323312
19027,1970.585501,0.000000,0.323335
19028,1970.708344,0.000000,0.323269
19029,1970.846376,0.000000,0.323194
19030,1970.965335,0.000000,0.323278
19031,1971.084538,0.000000,0.323353
19032,1971.202736,0.000000,0.323370
19033,1971.306640,0.000000,0.323194
19034,1971.428185,0.000000,0.323209
19035,1971.543265,0.000000,0.323298
19036,1971.648875,0.000000,0.323226
19037,1971.756813,0.000000,0.323721
19038,1971.885429,0.000000,0.323174
19039,1971.989525,0.000000,0.323298
19040,1972.094859,0.000000,0.323687
19041,1972.200746,0.000000,0.323517
19042,1972.304441,0.000000,0.323289
19043,1972.409335,0.000000,0.323298
19044,1972.514036,0.000000,0.323526
19045,1972.618682,0.000000,0.323637
19046,1972.757161,0.000000,0.323669
19047,1972.868517,0.000000,0.323166
19048,1972.998117,0.000000,0.323597
19049,1973.105564,0.000000,0.323102
19050,1973.210107,0.000000,0.323232
19051,1973.327336,0.000000,0.323128
19052,1973.446140,0.000000,0.323105
19053,1973.559669,0.000000,0.323482
19054,1973.668576,0.000000,0.323091
19055,1973.774073,0.000000,0.323485
19056,1973.892930,0.000000,0.323505
19057,1974.005897,0.000000,0.322999
19058,1974.122797,0.000000,0.323163
19059,1974.232408,0.000000,0.323459
19060,1974.339921,0.000000,0.323457
19061,1974.451501,0.000000,0.323272
19062,1974.568139,0.000000,0.323111
19063,1974.673337,0.000000,0.323402
19064,1974.787899,0.000000,0.323036
19065,1974.894525,0.000000,0.323508
19066,1975.008287,0.000000,0.323045
19067,1975.117443,0.000000,0.323505
19068,1975.225980,0.000000,0.322973
19069,1975.335307,0.000000,0.323549
19070,1975.445754,0.000000,0.323013
19071,1975.554371,0.000000,0.323457
19072,1975.662771,0.000000,0.323022
19073,1975.771645,0.000000,0.323183
19074,1975.879511,0.000000,0.323370
19075,1975.989986,0.000000,0.323068
19076,1976.098330,0.000000,0.323402
19077,1976.242440,0.000000,0.322987
19078,1976.375110,0.000000,0.323466
19079,1976.485210,0.000000,0.322907
19080,1976.595389,0.000000,0.323413
19081,1976.704709,0.000000,0.322877
19082,1976.824115,0.000000,0.322927
19083,1976.933257,0.000000,0.323252
19084,1977.058409,0.000000,0.323358
19085,1977.168589,0.000000,0.322990
19086,1977.280130,0.000000,0.323186
19087,1977.390236,0.000000,0.323045
19088,1977.497720,0.000000,0.323324
19089,1977.612519,0.000000,0.323234
19090,1977.719472,0.000000,0.323215
19091,1977.841079,0.000000,0.323091
19092,1977.950013,0.000000,0.322964
19093,1978.062364,0.000000,0.322964
19094,1978.178535,0.000000,0.323287
19095,1978.283305,0.000000,0.322930
19096,1978.400788,0.000000,0.323102
19097,1978.510209,0.000000,0.322973
19098,1978.618987,0.000000,0.323169
19099,1978.728419,0.000000,0.322829
19100,1978.835741,0.000000,0.323272
19101,1978.945567,0.000000,0.322815
19102,1979.052752,0.000000,0.323102
19103,1979.158572,0.000000,0.323197
19104,1979.279128,0.000000,0.323137
19105,1979.386999,0.000000,0.322766
19106,1979.493919,0.000000,0.323125
19107,1979.597599,0.000000,0.323217
19108,1979.704129,0.000000,0.322792
19109,1979.861415,0.000000,0.322869
19110,1979.970425,0.000000,0.322835
19111,1980.084320,0.000000,0.322737
19112,1980.207935,0.000000,0.322771
19113,1980.315695,0.000000,0.323197
19114,1980.436714,0.000000,0.323169
19115,1980.544538,0.000000,0.322734
19116,1980.653306,0.000000,0.323056
19117,1980.771292,0.000000,0.322895
19118,1980.890134,0.000000,0.322829
19119,1980.994770,0.000000,0.323206
19120,1981.117240,0.000000,0.323091
19121,1981.234626,0.000000,0.323114
19122,1981.348486,0.000000,0.322751
19123,1981.463271,0.000000,0.322780
19124,1981.573786,0.000000,0.322978
19125,1981.690161,0.000000,0.322780
19126,1981.795890,0.000000,0.323125
19127,1981.903101,0.000000,0.322774
19128,1982.017435,0.000000,0.323033
19129,1982.138348,0.000000,0.322996
19130,1982.247274,0.000000,0.322610
19131,1982.354837,0.000000,0.323033
19132,1982.463445,0.000000,0.322699
19133,1982.573065,0.000000,0.322916
19134,1982.681984,0.000000,0.322690
19135,1982.790420,0.000000,0.322771
19136,1982.899865,0.000000,0.322909
19137,1983.011417,0.000000,0.322780
19138,1983.119783,0.000000,0.322921
19139,1983.227461,0.000000,0.322533
19140,1983.371740,0.000000,0.322817
19141,1983.485092,0.000000,0.322460
19142,1983.605548,0.000000,0.322495
19143,1983.713996,0.000000,0.322858
19144,1983.831548,0.000000,0.322734
19145,1983.944063,0.000000,0.322584
19146,1984.067674,0.000000,0.322492
19147,1984.173471,0.000000,0.322815
19148,1984.294945,0.000000,0.322893
19149,1984.404955,0.000000,0.322432
19150,1984.514871,0.000000,0.322916
19151,1984.630458,0.000000,0.322665
19152,1984.752227,0.000000,0.322812
19153,1984.885095,0.000000,0.322377
19154,1984.989528,0.000000,0.322550
19155,1985.125638,0.000000,0.322366
19156,1985.243860,0.000000,0.322538
19157,1985.357364,0.000000,0.322852
19158,1985.469497,0.000000,0.322497
19159,1985.584448,0.000000,0.322446
19160,1985.694738,0.000000,0.322849
19161,1985.813785,0.000000,0.322720
19162,1985.916748,0.000000,0.322863
19163,1986.035005,0.000000,0.322817
19164,1986.139054,0.000000,0.322745
19165,1986.253166,0.000000,0.322676
19166,1986.366034,0.000000,0.322305
19167,1986.471734,0.000000,0.322547
19168,1986.584934,0.000000,0.322334
19169,1986.703634,0.000000,0.322397
19170,1986.815246,0.000000,0.322806
19171,1986.961981,0.000000,0.322552
19172,1987.066894,0.000000,0.322265
19173,1987.171081,0.000000,0.322432
19174,1987.292784,0.000000,0.322653
19175,1987.441084,0.000000,0.322573
19176,1987.550029,0.000000,0.322308
19177,1987.657129,0.000000,0.322688
19178,1987.766389,0.000000,0.322207
19179,1987.873540,0.000000,0.322564
19180,1987.989331,0.000000,0.322288
19181,1988.102599,0.000000,0.322265
19182,1988.223070,0.000000,0.322190
19183,1988.336856,0.000000,0.322665
19184,1988.447751,0.000000,0.322115
19185,1988.571484,0.000000,0.322357
19186,1988.679355,0.000000,0.322561
19187,1988.790708,0.000000,0.322253
19188,1988.900025,0.000000,0.322492
19189,1989.016606,0.000000,0.322596
19190,1989.120200,0.000000,0.322495
19191,1989.240632,0.000000,0.322449
19192,1989.349809,0.000000,0.322204
19193,1989.463053,0.000000,0.322230
19194,1989.571755,0.000000,0.322265
19195,1989.680414,0.000000,0.322469
19196,1989.791915,0.000000,0.322262
19197,1989.902144,0.000000,0.322262
19198,1990.010825,0.000000,0.322110
19199,1990.119282,0.000000,0.322455
19200,1990.226739,0.000000,0.322014
19201,1990.347158,0.000000,0.321974
19202,1990.489183,0.000000,0.321997
19203,1990.600362,0.000000,0.322345
19204,1990.707661,0.000000,0.321983
19205,1990.815490,0.000000,0.322386
19206,1990.929045,0.000000,0.322018
19207,1991.038730,0.000000,0.322400
19208,1991.146386,0.000000,0.321925
19209,1991.262535,0.000000,0.322184
19210,1991.374624,0.000000,0.322299
19211,1991.488063,0.000000,0.321841
19212,1991.605053,0.000000,0.321965
19213,1991.723027,0.000000,0.322069
19214,1991.831774,0.000000,0.322066
19215,1991.939497,0.000000,0.322342
19216,1992.055542,0.000000,0.322354
19217,1992.169264,0.000000,0.321916
19218,1992.285221,0.000000,0.321799
19219,1992.407027,0.000000,0.321815
19220,1992.520522,0.000000,0.322204
19221,1992.633464,0.000000,0.322262
19222,1992.748231,0.000000,0.321767
19223,1992.867541,0.000000,0.321758
19224,1992.973336,0.000000,0.322133
19225,1993.077775,0.000000,0.322250
19226,1993.183837,0.000000,0.321808
19227,1993.306385,0.000000,0.321804
19228,1993.412270,0.000000,0.321937
19229,1993.522315,0.000000,0.321995
19230,1993.634277,0.000000,0.322112
19231,1993.750940,0.000000,0.321824
19232,1993.872026,0.000000,0.321919
19233,1993.979970,0.000000,0.322195
19234,1994.129623,0.000000,0.321712
19235,1994.253713,0.000000,0.322064
19236,1994.373808,0.000000,0.322106
19237,1994.477965,0.000000,0.322170
19238,1994.584316,0.000000,0.321815
19239,1994.688436,0.000000,0.321629
19240,1994.793006,0.000000,0.321879
19241,1994.897831,0.000000,0.322121
19242,1995.001614,0.000000,0.321983
19243,1995.108241,0.000000,0.321631
19244,1995.228458,0.000000,0.321615
19245,1995.339046,0.000000,0.322126
19246,1995.446983,0.000000,0.321525
19247,1995.555882,0.000000,0.322037
19248,1995.671778,0.000000,0.321712
19249,1995.775545,0.000000,0.321977
19250,1995.894152,0.000000,0.321974
19251,1996.015962,0.000000,0.322002
19252,1996.128452,0.000000,0.321548
19253,1996.242576,0.000000,0.321801
19254,1996.359038,0.000000,0.322006
19255,1996.474025,0.000000,0.321946
19256,1996.602480,0.000000,0.321781
19257,1996.706827,0.000000,0.321482
19258,1996.833710,0.000000,0.321790
19259,1996.955172,0.000000,0.321859
19260,1997.068396,0.000000,0.321502
19261,1997.172473,0.000000,0.321617
19262,1997.278557,0.000000,0.321951
19263,1997.384548,0.000000,0.321603
19264,1997.491424,0.000000,0.321574
19265,1997.648022,0.000000,0.321450
19266,1997.753173,0.000000,0.321652
19267,1997.871515,0.000000,0.321537
19268,1997.976671,0.000000,0.321902
19269,1998.096591,0.000000,0.321925
19270,1998.208365,0.000000,0.321412
19271,1998.314239,0.000000,0.321819
19272,1998.419272,0.000000,0.321939
19273,1998.524775,0.000000,0.321525
19274,1998.632413,0.000000,0.321574
19275,1998.737375,0.000000,0.321963
19276,1998.841269,0.000000,0.321755
19277,1998.947474,0.000000,0.321306
19278,1999.084124,0.000000,0.321574
19279,1999.188943,0.000000,0.321341
19280,1999.300299,0.000000,0.321767
19281,1999.405082,0.000000,0.321488
19282,1999.520705,0.000000,0.321799
19283,1999.630539,0.000000,0.321401
19284,1999.738764,0.000000,0.321847
19285,1999.852962,0.000000,0.321491
19286,1999.971960,0.000000,0.321398
19287,2000.092970,0.000000,0.321528
19288,2000.198182,0.000000,0.321776
19289,2000.311687,0.000000,0.321470
19290,2000.420081,0.000000,0.321827
19291,2000.541924,0.000000,0.321677
19292,2000.646945,0.000000,0.321283
19293,2000.765419,0.000000,0.321456
19294,2000.881863,0.000000,0.321640
19295,2000.998874,0.000000,0.321755
19296,2001.148626,0.000000,0.321258
19297,2001.254352,0.000000,0.321505
19298,2001.371497,0.000000,0.321295
19299,2001.487604,0.000000,0.321228
19300,2001.598991,0.000000,0.321746
19301,2001.713278,0.000000,0.321412
19302,2001.818895,0.000000,0.321684
19303,2001.940719,0.000000,0.321574
19304,2002.056777,0.000000,0.321622
19305,2002.172462,0.000000,0.321286
19306,2002.286808,0.000000,0.321274
19307,2002.405716,0.000000,0.321286
19308,2002.523384,0.000000,0.321424
19309,2002.646863,0.000000,0.321249
19310,2002.756571,0.000000,0.321548
19311,2002.879442,0.000000,0.321652
19312,2002.988972,0.000000,0.321134
19313,2003.104950,0.000000,0.321226
19314,2003.212387,0.000000,0.321237
19315,2003.316884,0.000000,0.321528
19316,2003.422549,0.000000,0.321479
19317,2003.528100,0.000000,0.321076
19318,2003.640355,0.000000,0.321594
19319,2003.755707,0.000000,0.321499
19320,2003.880594,0.000000,0.321560
19321,2003.995944,0.000000,0.321433
19322,2004.113193,0.000000,0.321151
19323,2004.222447,0.000000,0.321433
19324,2004.331843,0.000000,0.321058
19325,2004.440175,0.000000,0.321548
19326,2004.549854,0.000000,0.321033
19327,2004.692486,0.000000,0.321136
19328,2004.799880,0.000000,0.321514
19329,2004.912448,0.000000,0.321111
19330,2005.030155,0.000000,0.320998
19331,2005.139451,0.000000,0.321491
19332,2005.250231,0.000000,0.320938
19333,2005.359854,0.000000,0.321470
19334,2005.474539,0.000000,0.321157
19335,2005.580993,0.000000,0.321401
19336,2005.695785,0.000000,0.321320
19337,2005.803394,0.000000,0.321329
19338,2005.925956,0.000000,0.321039
19339,2006.041002,0.000000,0.321424
19340,2006.161773,0.000000,0.321304
19341,2006.271819,0.000000,0.320952
19342,2006.391273,0.000000,0.320846
19343,2006.502226,0.000000,0.321304
19344,2006.616519,0.000000,0.321283
19345,2006.724484,0.000000,0.321131
19346,2006.832682,0.000000,0.320898
19347,2006.940886,0.000000,0.321366
19348,2007.053266,0.000000,0.320952
19349,2007.161200,0.000000,0.321338
19350,2007.272133,0.000000,0.320901
19351,2007.389597,0.000000,0.320717
19352,2007.495988,0.000000,0.321099
19353,2007.604429,0.000000,0.321113
19354,2007.715084,0.000000,0.320993
19355,2007.827115,0.000000,0.320846
19356,2007.936056,0.000000,0.320998
19357,2008.057840,0.000000,0.321145
19358,2008.169294,0.000000,0.320728
19359,2008.309386,0.000000,0.320678
19360,2008.424946,0.000000,0.320995
19361,2008.537924,0.000000,0.321090
19362,2008.646065,0.000000,0.320970
19363,2008.755201,0.000000,0.320949
19364,2008.879090,0.000000,0.321134
19365,2008.997096,0.000000,0.321058
19366,2009.105387,0.000000,0.320961
19367,2009.217415,0.000000,0.321067
19368,2009.344843,0.000000,0.321018
19369,2009.485009,0.000000,0.320941
19370,2009.596443,0.000000,0.320929
19371,2009.709586,0.000000,0.320581
19372,2009.818307,0.000000,0.320993
19373,2009.934629,0.000000,0.320731
19374,2010.043153,0.000000,0.321041
19375,2010.159331,0.000000,0.321076
19376,2010.269902,0.000000,0.320570
19377,2010.377588,0.000000,0.320987
19378,2010.485009,0.000000,0.320871
19379,2010.593827,0.000000,0.320696
19380,2010.711962,0.000000,0.320503
19381,2010.820507,0.000000,0.321047
19382,2010.929112,0.000000,0.320523
19383,2011.037144,0.000000,0.320941
19384,2011.143966,0.000000,0.320918
19385,2011.252824,0.000000,0.320532
19386,2011.362004,0.000000,0.321018
19387,2011.471114,0.000000,0.320489
19388,2011.578725,0.000000,0.320912
19389,2011.689635,0.000000,0.320523
19390,2011.831031,0.000000,0.320491
19391,2011.940443,0.000000,0.320947
19392,2012.055907,0.000000,0.320673
19393,2012.174562,0.000000,0.320570
19394,2012.282699,0.000000,0.320938
19395,2012.414336,0.000000,0.320509
19396,2012.529222,0.000000,0.320417
19397,2012.637431,0.000000,0.320823
19398,2012.743915,0.000000,0.320866
19399,2012.861133,0.000000,0.320910
19400,2012.971919,0.000000,0.320362
19401,2013.083063,0.000000,0.320823
19402,2013.192018,0.000000,0.320328
19403,2013.301066,0.000000,0.320855
19404,2013.409579,0.000000,0.320388
19405,2013.530635,0.000000,0.320360
